player,cricsheet_id,unique_name,key_cricinfo,key_bcci,key_bigbash,batting_hand,bowling_style,role
Ghulam Ahmadi,2dfe0612,Ghulam Ahmadi,1271974.0,,,Data not available,Data not available,Data not available
Ghulam Shabber,ced0ec25,Ghulam Shabber,950303.0,,,Data not available,Data not available,Data not available
Guido Angeletti,6d6f52fc,Guido Angeletti,1193271.0,,,Data not available,Data not available,Data not available
Gulsan Jha,9811e35e,Gulsan Jha,1253822.0,,,Data not available,Data not available,Data not available
Gurdeep Singh,31865a5b,Gurdeep Singh,637496.0,,,Data not available,Data not available,Data not available
H Carlyon,42bf1b7d,H Carlyon,1062706.0,,,Data not available,Data not available,Data not available
H Davids,9c9f8dbc,H Davids,44752.0,,,Data not available,Data not available,Data not available
H Durham,6705008a,H Durham,23713.0,,,Data not available,Data not available,Data not available
H Fennell,0d38ab25,H Fennell,307184.0,,,Data not available,Data not available,Data not available
H Hameed,fe0c5457,H Hameed,632172.0,,,Data not available,Data not available,Data not available
H Hiri,9dc3ea7e,H Hiri,646175.0,,,Data not available,Data not available,Data not available
H Kaushik,2bfec670,H Kaushik,1500587.0,,,Data not available,Data not available,Data not available
H Klaasen,235c2bb6,H Klaasen,436757.0,,,Data not available,Data not available,Data not available
H Lakov,87a6f411,H Lakov,1203898.0,,,Data not available,Data not available,Data not available
H Lin Oo,2e005bfd,H Lin Oo,1116749.0,,,Data not available,Data not available,Data not available
H Masakadza,31fbf891,H Masakadza,55608.0,,,Data not available,Data not available,Data not available
H Osinde,2b8b75a0,H Osinde,212175.0,,,Data not available,Data not available,Data not available
H Patel,745a474b,Himal Patel,475824.0,,,Data not available,Data not available,Data not available
H Patel,c4ff0618,H Patel,414248.0,,,Data not available,Data not available,Data not available
H Rathod,1f943bef,H Rathod,1209270.0,,,Data not available,Data not available,Data not available
H Satheedevi,a17a9548,H Satheedevi,1445604.0,,,Data not available,Data not available,Data not available
H Ssenyondo,2b7609f1,H Ssenyondo,420490.0,,,Data not available,Data not available,Data not available
H Thaker,c01d7726,H Thaker,914503.0,,,Data not available,Data not available,Data not available
H Venkataram,e61cee7b,H Venkataram,1475390.0,,,Data not available,Data not available,Data not available
HA Chohan,847b4bdd,HA Chohan,859431.0,,,Data not available,Data not available,Data not available
HA Varaiya,eeeebf82,HA Varaiya,254114.0,,,Data not available,Data not available,Data not available
HAM Shah,007113d7,HAM Shah,364327.0,,,Data not available,Data not available,Data not available
HAPW Jayawardene,4a25c894,HAPW Jayawardene,49236.0,,,Data not available,Data not available,Data not available
HB Shipley,5426de63,HB Shipley,962831.0,,,Data not available,Data not available,Data not available
HC Brook,4ae1755b,HC Brook,911707.0,,,Data not available,Data not available,Data not available
HD Rutherford,0605de92,HD Rutherford,331375.0,,,Data not available,Data not available,Data not available
HDPK Dharmasena,323e4c16,HDPK Dharmasena,48469.0,,,Data not available,Data not available,Data not available
HDRL Thirimanne,c5928dec,HDRL Thirimanne,301236.0,,,Data not available,Data not available,Data not available
HE van der Dussen,9948e262,HE van der Dussen,337790.0,,,Data not available,Data not available,Data not available
HER Tyler,0ba9de33,HER Tyler,1082762.0,,,Data not available,Data not available,Data not available
HF Gurney,e412cb64,HF Gurney,244639.0,,,Data not available,Data not available,Data not available
HG Kuhn,ede05b97,HG Kuhn,45955.0,,,Data not available,Data not available,Data not available
HG Munsey,ff014c34,HG Munsey,671805.0,,,Data not available,Data not available,Data not available
HGV Vare,98299b67,HGV Vare,1186229.0,,,Data not available,Data not available,Data not available
HH Dippenaar,98ecf62a,HH Dippenaar,44708.0,,,Data not available,Data not available,Data not available
HH Gibbs,e1d1b294,HH Gibbs,45224.0,,,Data not available,Data not available,Data not available
HH Pandya,dbe50b21,HH Pandya,625371.0,1hicJieAIiGK0eiiJCVbOXyQLOIJUzJ,,Data not available,Data not available,Data not available
HH Streak,37f501d7,HH Streak,55761.0,,,Data not available,Data not available,Data not available
HJ Jordaan,b8f10b60,HJ Jordaan,396575.0,,,Data not available,Data not available,Data not available
HJ Manenti,0e56c514,HJ Manenti,1323417.0,,,Data not available,Data not available,Data not available
HJH Marshall,70542bef,HJH Marshall,37696.0,,,Data not available,Data not available,Data not available
HK Badani,5cb078d6,HK Badani,26802.0,,,Data not available,Data not available,Data not available
HK Bennett,94238673,HK Bennett,226493.0,,,Data not available,Data not available,Data not available
HM Amla,e798611a,HM Amla,43906.0,,,Data not available,Data not available,Data not available
HM Nicholls,03521fd3,HM Nicholls,539511.0,,,Data not available,Data not available,Data not available
HMCM Bandara,4fc516bd,HMCM Bandara,48284.0,,,Data not available,Data not available,Data not available
HMRKB Herath,d2fcce2f,HMRKB Herath,49178.0,,,Data not available,Data not available,Data not available
HN Ya France,915264c2,HN Ya France,308410.0,,,Data not available,Data not available,Data not available
HP Rinke,65a05fe6,HP Rinke,55737.0,,,Data not available,Data not available,Data not available
HP Tillakaratne,00ea9791,HP Tillakaratne,50744.0,,,Data not available,Data not available,Data not available
HR Walsh,1ac2a995,HR Walsh,443263.0,,,Data not available,Data not available,Data not available
HS Baidwan,7839bf3a,HS Baidwan,355583.0,,,Data not available,Data not available,Data not available
HT Tector,59ea70a4,HT Tector,961407.0,,,Data not available,Data not available,Data not available
HV Mandhyan,11f56b14,HV Mandhyan,1204130.0,,,Data not available,Data not available,Data not available
HV Patel,f986ca1a,HV Patel,390481.0,J0ULeeiciJJX1bOiOCVAJizyhQIiGIK,,Data not available,Data not available,Data not available
HWR Cartwright,ab965cad,HWR Cartwright,557295.0,,5956.0,Data not available,Data not available,Data not available
Habibul Bashar,e74ad9ea,Habibul Bashar,55906.0,,,Data not available,Data not available,Data not available
Haider Ali,c13e34f4,Haider Ali,1168651.0,,,Data not available,Data not available,Data not available
Haider Ali,7d2856df,Haider Ali (2),387048.0,,,Data not available,Data not available,Data not available
Haider Ali,dd572696,Haider Ali (3),1160970.0,,,Data not available,Data not available,Data not available
Haider Butt,14fd10b5,Haider Butt,1284532.0,,,Data not available,Data not available,Data not available
Hamid Mahmood,5332fc2f,Hamid Mahmood,1318854.0,,,Data not available,Data not available,Data not available
Hammad Azam,57bd3ecc,Hammad Azam,384518.0,,,Data not available,Data not available,Data not available
Hammad Mirza,0b7b78c6,Hammad Mirza,1453642.0,,,Data not available,Data not available,Data not available
Hamza Dar,557550a4,Hamza Dar,1178902.0,,,Data not available,Data not available,Data not available
Hamza Tahir,34cb2f69,Hamza Tahir,751151.0,,,Data not available,Data not available,Data not available
Hannan Sarkar,608e1581,Hannan Sarkar,55915.0,,,Data not available,Data not available,Data not available
Harbhajan Singh,8b5b6769,Harbhajan Singh,29264.0,JiLeiIUzbcJQiJCJeiiVO0IOyh1KGXA,,Data not available,Data not available,Data not available
Hardeep Singh,2123d0af,Hardeep Singh,1201532.0,20169478a5db8c8211e69558028d29d,,Data not available,Data not available,Data not available
Hardeep Singh,d617f2bf,Hardeep Singh (2),1448031.0,,,Data not available,Data not available,Data not available
Haris Rauf,24bb1c2f,Haris Rauf,1161606.0,,12268.0,Data not available,Data not available,Data not available
Haris Sohail,7cd0a092,Haris Sohail,318788.0,,,Data not available,Data not available,Data not available
Harmeet Singh,2a72fd4f,Harmeet Singh,391128.0,IJCzV1XJiOOAJiiGLU0icJQyieIehbK,,Data not available,Data not available,Data not available
Harmeet Singh,0bf15e52,Harmeet Singh (2),422847.0,hiL0i1JJzecGUAyOIbCXQJJIVKieOii,,Data not available,Data not available,Data not available
Haroon Arshad,be0f9ce9,Haroon Arshad,1068983.0,,,Data not available,Data not available,Data not available
Haroon Arshad,112fa7ec,Haroon Arshad (2),1339143.0,,,Data not available,Data not available,Data not available
Harshit Rana,77b1aa15,Harshit Rana,1312645.0,,,Data not available,Data not available,Data not available
Hasan Ali,2911de16,Hasan Ali,681305.0,,,Data not available,Data not available,Data not available
Hasan Mahmud,80ad39ac,Hasan Mahmud,926629.0,,,Data not available,Data not available,Data not available
Haseeb Amjad,fb0abc20,Haseeb Amjad,539305.0,,,Data not available,Data not available,Data not available
Haseeb Ghafoor,454a7269,Haseeb Ghafoor,1344839.0,,,Data not available,Data not available,Data not available
Hasibul Hossain,79025aaa,Hasibul Hossain,55909.0,,,Data not available,Data not available,Data not available
Hassan Nasir,d32f3102,Hassan Nasir,1481335.0,,,Data not available,Data not available,Data not available
Hassan Nawaz,26a8b2fe,Hassan Nawaz,1398125.0,,,Data not available,Data not available,Data not available
Hisham Sheikh,c4441675,Hisham Sheikh,633445.0,,,Data not available,Data not available,Data not available
Hussain Talat,bb4b445b,Hussain Talat,628240.0,,,Data not available,Data not available,Data not available
Huzaifa Mohammed,65a29a30,Huzaifa Mohammed,1301596.0,,,Data not available,Data not available,Data not available
I Asif,663ad386,I Asif,520164.0,,,Data not available,Data not available,Data not available
I Danladi,c156cc1f,I Danladi,1143140.0,,,Data not available,Data not available,Data not available
I Kaia,5ad8c974,I Kaia,465327.0,,,Data not available,Data not available,Data not available
I Liyanage,826e1017,I Liyanage,429668.0,,,Data not available,Data not available,Data not available
I Mansaray,ea45f98b,I Mansaray,420432.0,,,Data not available,Data not available,Data not available
I Maraj,2d783277,I Maraj,23846.0,,,Data not available,Data not available,Data not available
I Niyomugabo,72bf5103,I Niyomugabo,1280675.0,,,Data not available,Data not available,Data not available
I Sharma,5bb1a1c4,I Sharma,236779.0,UiOeJizJOeGXJiVybJ0iiIK1CIAhcQL,,Data not available,Data not available,Data not available
I Stewart,568fe66e,I Stewart,1487993.0,,,Data not available,Data not available,Data not available
I Takahashi,c988daa1,I Takahashi,1338610.0,,,Data not available,Data not available,Data not available
I Uboh,baf3cf01,I Uboh,1155532.0,,,Data not available,Data not available,Data not available
I Udana,ac5ae4af,I Udana,328026.0,,,Data not available,Data not available,Data not available
I Wardlaw,7429c452,I Wardlaw,509107.0,,,Data not available,Data not available,Data not available
IA Karim,ca92a578,IA Karim,348016.0,,,Data not available,Data not available,Data not available
ID Blackwell,818e8bf2,ID Blackwell,9117.0,,,Data not available,Data not available,Data not available
IDM Latin,78f719ea,IDM Latin,403317.0,,,Data not available,Data not available,Data not available
IDR Bradshaw,a7489342,IDR Bradshaw,51246.0,,,Data not available,Data not available,Data not available
IE O'Brien,78f34e15,IE O'Brien,38108.0,,,Data not available,Data not available,Data not available
IG Butler,b68a30f0,IG Butler,36331.0,,,Data not available,Data not available,Data not available
IG Holland,4167f30b,IG Holland,334340.0,,,Data not available,Data not available,Data not available
II Selemani,b2dadc51,II Selemani,1286455.0,,,Data not available,Data not available,Data not available
IJ Harvey,3227beb4,IJ Harvey,5597.0,,,Data not available,Data not available,Data not available
IJL Trott,ac7fa28f,IJL Trott,47623.0,,,Data not available,Data not available,Data not available
IK Gamantika,4d7c5b56,IK Gamantika,1082742.0,,,Data not available,Data not available,Data not available
IK Pathan,5fa06777,IK Pathan,32685.0,0IizJOJiOLiJ1UXCIJAhiKyGVQceibe,,Data not available,Data not available,Data not available
IKEG Artawan,190957d2,IKEG Artawan,1338587.0,,,Data not available,Data not available,Data not available
IO Okpe,1c5c3dce,IO Okpe,637526.0,,,Data not available,Data not available,Data not available
IR Bell,33155d1b,IR Bell,9062.0,,,Data not available,Data not available,Data not available
IS Billcliff,1fb2f362,IS Billcliff,23850.0,,,Data not available,Data not available,Data not available
IS Sodhi,641ac5ff,IS Sodhi,559066.0,,,Data not available,Data not available,Data not available
Ibrahim Hassan,4add4c98,Ibrahim Hassan,746429.0,,,Data not available,Data not available,Data not available
Ibrahim Nashath,98514dce,Ibrahim Nashath,522743.0,,,Data not available,Data not available,Data not available
Iftikhar Ahmed,29e253dd,Iftikhar Ahmed,480603.0,,,Data not available,Data not available,Data not available
Iftikhar Ahmed,973d561e,Iftikhar Ahmed (2),40588.0,,,Data not available,Data not available,Data not available
Iftikhar Ahmed,bad374d3,Iftikhar Ahmed (3),338942.0,,,Data not available,Data not available,Data not available
Iftikhar Anjum,6adf9347,Iftikhar Anjum,40591.0,,,Data not available,Data not available,Data not available
Ihsanullah,5aeab54c,Ihsanullah,703323.0,,,Data not available,Data not available,Data not available
Ihsanullah,c290033d,Ihsanullah (2),1283740.0,,,Data not available,Data not available,Data not available
Ikramullah Khan,c6e1354c,Ikramullah Khan,390891.0,,,Data not available,Data not available,Data not available
Ilyas Ataullah,357484e9,Ilyas Ataullah,1323431.0,,,Data not available,Data not available,Data not available
Imad Wasim,9cb8d7a6,Imad Wasim,227758.0,,7809.0,Data not available,Data not available,Data not available
Imam-ul-Haq,40c041ea,Imam-ul-Haq,568276.0,,,Data not available,Data not available,Data not available
Imran Ali Butt,5d60560f,Imran Ali Butt,1093638.0,,,Data not available,Data not available,Data not available
Imran Ameer,b8e65260,Imran Ameer,1314048.0,,,Data not available,Data not available,Data not available
