player,phase,runs,balls,dots,boundaries,entity_type,strike_rate,dot_ball_pct,boundary_pct,wickets,economy
MFI Assuncao,Middle,98,123,64,8,batter,79.67,52.03,6.5,,
MFI Assuncao,Powerplay,2,7,6,0,batter,28.57,85.71,0.0,,
MG Bevan,Death,689,939,481,50,batter,73.38,51.22,5.32,,
MG Bevan,Middle,54,163,132,5,batter,33.13,80.98,3.07,,
MG Bevan,Powerplay,11,29,21,0,batter,37.93,72.41,0.0,,
MG Hunter,Middle,22,30,18,2,batter,73.33,60.0,6.67,,
MG Hunter,Powerplay,5,9,4,0,batter,55.56,44.44,0.0,,
MG Neser,Death,11,29,21,0,batter,37.93,72.41,0.0,,
MG Neser,Long-format,131,256,192,20,batter,51.17,75.0,7.81,,
MG Vandort,Long-format,852,1892,1423,101,batter,45.03,75.21,5.34,,
MH Richardson,Long-format,320,963,795,42,batter,33.23,82.55,4.36,,
MH Yardy,Death,369,491,232,27,batter,75.15,47.25,5.5,,
MH Yardy,Middle,53,50,18,5,batter,106.0,36.0,10.0,,
MH Yardy,Powerplay,0,3,2,0,batter,0.0,66.67,0.0,,
MHW Papps,Long-format,89,267,228,15,batter,33.33,85.39,5.62,,
MHW Papps,Middle,27,41,26,4,batter,65.85,63.41,9.76,,
MHW Papps,Powerplay,5,21,16,0,batter,23.81,76.19,0.0,,
MJ Ansell,Death,30,33,15,3,batter,90.91,45.45,9.09,,
MJ Ansell,Middle,26,31,18,2,batter,83.87,58.06,6.45,,
MJ Cosgrove,Death,36,30,17,4,batter,120.0,56.67,13.33,,
MJ Cosgrove,Middle,27,24,9,4,batter,112.5,37.5,16.67,,
MJ Cosgrove,Powerplay,15,23,17,1,batter,65.22,73.91,4.35,,
MJ Hay,Death,226,196,86,27,batter,115.31,43.88,13.78,,
MJ Hay,Long-format,61,93,70,10,batter,65.59,75.27,10.75,,
MJ Hay,Middle,49,53,18,3,batter,92.45,33.96,5.66,,
MJ Humphreys,Death,15,22,12,2,batter,68.18,54.55,9.09,,
MJ Humphreys,Long-format,67,151,122,11,batter,44.37,80.79,7.28,,
MJ Humphreys,Middle,2,3,1,0,batter,66.67,33.33,0.0,,
MJ Lumb,Death,71,80,33,4,batter,88.75,41.25,5.0,,
MJ Lumb,Middle,179,154,68,22,batter,116.23,44.16,14.29,,
MJ Lumb,Powerplay,463,380,186,74,batter,121.84,48.95,19.47,,
MJ Mason,Death,22,41,24,2,batter,53.66,58.54,4.88,,
MJ Mason,Long-format,3,33,30,0,batter,9.09,90.91,0.0,,
MJ North,Death,7,8,4,1,batter,87.5,50.0,12.5,,
MJ North,Long-format,1166,2421,1805,148,batter,48.16,74.56,6.11,,
MJ North,Middle,18,28,12,0,batter,64.29,42.86,0.0,,
MJ North,Powerplay,1,4,3,0,batter,25.0,75.0,0.0,,
MJ Owen,Death,43,30,14,6,batter,143.33,46.67,20.0,,
MJ Owen,Middle,168,110,33,20,batter,152.73,30.0,18.18,,
MJ Owen,Powerplay,4,7,3,0,batter,57.14,42.86,0.0,,
MJ Potts,Death,43,61,27,2,batter,70.49,44.26,3.28,,
MJ Potts,Long-format,105,227,178,16,batter,46.26,78.41,7.05,,
MJ Swepson,Death,32,23,8,3,batter,139.13,34.78,13.04,,
MJ Swepson,Long-format,28,54,38,3,batter,51.85,70.37,5.56,,
MJ Swepson,Middle,2,2,0,0,batter,100.0,0.0,0.0,,
MJG Rippon,Death,121,158,81,12,batter,76.58,51.27,7.59,,
MJG Rippon,Middle,104,102,42,8,batter,101.96,41.18,7.84,,
MJG Rippon,Powerplay,32,30,16,5,batter,106.67,53.33,16.67,,
MJM Kavana,Death,1,3,2,0,batter,33.33,66.67,0.0,,
MJM Kavana,Middle,23,40,22,1,batter,57.5,55.0,2.5,,
MJM Kavana,Powerplay,3,10,7,0,batter,30.0,70.0,0.0,,
MK Pandey,Death,712,662,229,67,batter,107.55,34.59,10.12,,
MK Pandey,Middle,520,472,156,46,batter,110.17,33.05,9.75,,
MK Pandey,Powerplay,29,37,22,4,batter,78.38,59.46,10.81,,
MK Thakur,Death,77,46,14,10,batter,167.39,30.43,21.74,,
MK Thakur,Middle,96,98,41,9,batter,97.96,41.84,9.18,,
MK Tiwary,Death,203,263,132,18,batter,77.19,50.19,6.84,,
MK Tiwary,Middle,85,120,67,8,batter,70.83,55.83,6.67,,
MK Tiwary,Powerplay,14,36,24,1,batter,38.89,66.67,2.78,,
MKDI Amerasinghe,Death,5,7,4,1,batter,71.43,57.14,14.29,,
MKDI Amerasinghe,Long-format,0,25,25,0,batter,0.0,100.0,0.0,,
MKGCP Lakshitha,Death,4,6,3,0,batter,66.67,50.0,0.0,,
ML Cummins,Death,5,9,7,1,batter,55.56,77.78,11.11,,
ML Cummins,Long-format,113,320,272,16,batter,35.31,85.0,5.0,,
ML Love,Long-format,133,321,247,10,batter,41.43,76.95,3.12,,
ML Nkala,Death,124,172,103,14,batter,72.09,59.88,8.14,,
ML Nkala,Middle,1,2,1,0,batter,50.0,50.0,0.0,,
ML Udawatte,Death,73,108,47,4,batter,67.59,43.52,3.7,,
ML Udawatte,Long-format,23,71,57,2,batter,32.39,80.28,2.82,,
ML Udawatte,Middle,123,150,80,15,batter,82.0,53.33,10.0,,
ML Udawatte,Powerplay,117,165,105,16,batter,70.91,63.64,9.7,,
MM Baig,Death,88,50,15,13,batter,176.0,30.0,26.0,,
MM Baig,Middle,223,182,61,21,batter,122.53,33.52,11.54,,
MM Baig,Powerplay,20,24,15,3,batter,83.33,62.5,12.5,,
MM English,Death,190,252,129,17,batter,75.4,51.19,6.75,,
MM English,Middle,24,42,27,1,batter,57.14,64.29,2.38,,
MM English,Powerplay,10,15,10,2,batter,66.67,66.67,13.33,,
MM Sharma,Death,34,72,54,5,batter,47.22,75.0,6.94,,
MN van Wyk,Death,209,259,135,17,batter,80.69,52.12,6.56,,
MN van Wyk,Middle,239,268,154,36,batter,89.18,57.46,13.43,,
MN van Wyk,Powerplay,201,244,161,32,batter,82.38,65.98,13.11,,
MNK Fernando,Death,9,16,7,0,batter,56.25,43.75,0.0,,
MNK Fernando,Middle,47,49,23,6,batter,95.92,46.94,12.24,,
MNK Fernando,Powerplay,41,79,57,6,batter,51.9,72.15,7.59,,
MNM Aslam,Death,177,120,42,25,batter,147.5,35.0,20.83,,
MNM Aslam,Middle,568,515,171,58,batter,110.29,33.2,11.26,,
MNM Aslam,Powerplay,47,61,37,6,batter,77.05,60.66,9.84,,
MO Jones,Death,84,91,48,9,batter,92.31,52.75,9.89,,
MO Jones,Middle,61,77,37,3,batter,79.22,48.05,3.9,,
MO Jones,Powerplay,3,9,6,0,batter,33.33,66.67,0.0,,
MO Odumbe,Death,265,302,136,23,batter,87.75,45.03,7.62,,
MO Odumbe,Middle,53,49,27,9,batter,108.16,55.1,18.37,,
MP Breetzke,Death,570,577,235,57,batter,98.79,40.73,9.88,,
MP Breetzke,Long-format,14,55,45,1,batter,25.45,81.82,1.82,,
MP Breetzke,Middle,200,188,84,26,batter,106.38,44.68,13.83,,
MP Breetzke,Powerplay,91,97,56,14,batter,93.81,57.73,14.43,,
MP Kuhnemann,Death,16,17,11,3,batter,94.12,64.71,17.65,,
MP Kuhnemann,Long-format,18,67,59,2,batter,26.87,88.06,2.99,,
MP Kuhnemann,Middle,7,10,4,0,batter,70.0,40.0,0.0,,
MP Yadav,Death,1,1,0,0,batter,100.0,0.0,0.0,,
MPGT Ketiyage,Death,79,52,16,9,batter,151.92,30.77,17.31,,
MPGT Ketiyage,Middle,412,331,139,52,batter,124.47,41.99,15.71,,
MPGT Ketiyage,Powerplay,106,106,57,14,batter,100.0,53.77,13.21,,
MPS Cheema,Death,52,44,15,6,batter,118.18,34.09,13.64,,
MPS Cheema,Middle,50,66,29,4,batter,75.76,43.94,6.06,,
MPS Cheema,Powerplay,4,4,3,1,batter,100.0,75.0,25.0,,
MR Gillespie,Death,93,115,61,8,batter,80.87,53.04,6.96,,
MR Gillespie,Long-format,60,96,76,11,batter,62.5,79.17,11.46,,
MR Gillespie,Middle,4,5,1,0,batter,80.0,20.0,0.0,,
MR Ramprakash,Long-format,58,133,92,5,batter,43.61,69.17,3.76,,
MR Swart,Death,63,51,11,6,batter,123.53,21.57,11.76,,
MR Swart,Middle,275,237,70,24,batter,116.03,29.54,10.13,,
MR Swart,Powerplay,255,244,117,35,batter,104.51,47.95,14.34,,
MS Crane,Long-format,6,11,6,0,batter,54.55,54.55,0.0,,
MS Graham,Death,6,9,5,1,batter,66.67,55.56,11.11,,
MS Graham,Middle,5,10,6,0,batter,50.0,60.0,0.0,,
MS Graham,Powerplay,6,14,8,0,batter,42.86,57.14,0.0,,
MS Harris,Long-format,602,1310,1011,72,batter,45.95,77.18,5.5,,
MS Kasprowicz,Death,11,19,12,1,batter,57.89,63.16,5.26,,
MS Kasprowicz,Long-format,125,258,187,11,batter,48.45,72.48,4.26,,
MS Kasprowicz,Middle,3,5,2,0,batter,60.0,40.0,0.0,,
MS Maker,Death,115,62,11,13,batter,185.48,17.74,20.97,,
MS Maker,Middle,179,152,58,20,batter,117.76,38.16,13.16,,
MS Maker,Powerplay,1,2,1,0,batter,50.0,50.0,0.0,,
MS Sinclair,Death,251,322,152,20,batter,77.95,47.2,6.21,,
MS Sinclair,Long-format,456,1122,910,63,batter,40.64,81.11,5.61,,
MS Sinclair,Middle,96,179,130,12,batter,53.63,72.63,6.7,,
MS Sinclair,Powerplay,16,57,46,1,batter,28.07,80.7,1.75,,
MT Chinouya,Death,6,8,6,1,batter,75.0,75.0,12.5,,
MT Chinouya,Long-format,1,34,33,0,batter,2.94,97.06,0.0,,
MT Renshaw,Death,104,102,31,6,batter,101.96,30.39,5.88,,
MT Renshaw,Long-format,643,1520,1186,81,batter,42.3,78.03,5.33,,
MT Renshaw,Middle,101,83,20,8,batter,121.69,24.1,9.64,,
MT Renshaw,Powerplay,22,26,12,2,batter,84.62,46.15,7.69,,
MTMMJ Ave,Death,73,35,9,11,batter,208.57,25.71,31.43,,
MTMMJ Ave,Middle,273,250,89,25,batter,109.2,35.6,10.0,,
MTMMJ Ave,Powerplay,158,185,112,25,batter,85.41,60.54,13.51,,
MV Pavlovic,Death,8,11,6,1,batter,72.73,54.55,9.09,,
MV Pavlovic,Middle,58,106,62,4,batter,54.72,58.49,3.77,,
MV Pavlovic,Powerplay,22,24,13,4,batter,91.67,54.17,16.67,,
MVT Fernando,Death,30,61,42,3,batter,49.18,68.85,4.92,,
MVT Fernando,Long-format,161,614,530,17,batter,26.22,86.32,2.77,,
MVT Fernando,Middle,2,2,1,0,batter,100.0,50.0,0.0,,
MW Forde,Death,254,188,87,37,batter,135.11,46.28,19.68,,
MW Forde,Middle,44,44,25,6,batter,100.0,56.82,13.64,,
MW Forde,Powerplay,7,4,2,1,batter,175.0,50.0,25.0,,
MW Machan,Death,177,211,98,12,batter,83.89,46.45,5.69,,
MW Machan,Middle,261,268,127,30,batter,97.39,47.39,11.19,,
MW Machan,Powerplay,143,144,81,23,batter,99.31,56.25,15.97,,
MW Parkinson,Death,12,18,11,2,batter,66.67,61.11,11.11,,
MW Parkinson,Long-format,8,8,5,1,batter,100.0,62.5,12.5,,
MW Parkinson,Middle,0,1,1,0,batter,0.0,100.0,0.0,,
MW Short,Death,139,168,74,11,batter,82.74,44.05,6.55,,
MW Short,Middle,286,232,94,39,batter,123.28,40.52,16.81,,
MW Short,Powerplay,363,283,141,57,batter,128.27,49.82,20.14,,
MWR Stokes,Death,160,87,14,21,batter,183.91,16.09,24.14,,
MWR Stokes,Middle,643,512,143,64,batter,125.59,27.93,12.5,,
MWR Stokes,Powerplay,173,171,87,25,batter,101.17,50.88,14.62,,
Ma Qiancheng,Middle,3,31,25,0,batter,9.68,80.65,0.0,,
Maaz Sadaqat,Middle,43,34,15,6,batter,126.47,44.12,17.65,,
Maaz Sadaqat,Powerplay,50,44,29,8,batter,113.64,65.91,18.18,,
Mahbubul Alam,Death,81,71,33,7,batter,114.08,46.48,9.86,,
Mahbubul Alam,Long-format,3,51,47,0,batter,5.88,92.16,0.0,,
Mahedi Hasan,Death,300,320,156,33,batter,93.75,48.75,10.31,,
Mahedi Hasan,Middle,173,194,84,15,batter,89.18,43.3,7.73,,
Mahedi Hasan,Powerplay,60,80,50,7,batter,75.0,62.5,8.75,,
Mahidul Islam Ankon,Death,69,121,78,5,batter,57.02,64.46,4.13,,
Mahidul Islam Ankon,Long-format,29,65,52,3,batter,44.62,80.0,4.62,,
Mahmudul Hasan Joy,Long-format,1006,2290,1749,121,batter,43.93,76.38,5.28,,
Mahmudul Hasan Joy,Powerplay,5,10,5,0,batter,50.0,50.0,0.0,,
Mandeep Singh,Death,12,9,1,1,batter,133.33,11.11,11.11,,
Mandeep Singh,Middle,90,76,26,9,batter,118.42,34.21,11.84,,
Mandeep Singh,Powerplay,43,41,22,6,batter,104.88,53.66,14.63,,
Manjural Islam,Death,2,11,9,0,batter,18.18,81.82,0.0,,
Manjural Islam,Long-format,6,20,17,0,batter,30.0,85.0,0.0,,
Manjural Islam Rana,Death,218,385,234,14,batter,56.62,60.78,3.64,,
Manjural Islam Rana,Long-format,89,170,134,16,batter,52.35,78.82,9.41,,
Manjural Islam Rana,Middle,22,56,44,1,batter,39.29,78.57,1.79,,
Manjural Islam Rana,Powerplay,11,14,9,2,batter,78.57,64.29,14.29,,
Manpreet Singh,Death,246,150,40,28,batter,164.0,26.67,18.67,,
Manpreet Singh,Middle,866,742,213,69,batter,116.71,28.71,9.3,,
Manpreet Singh,Powerplay,158,153,73,19,batter,103.27,47.71,12.42,,
Marshall Ayub,Long-format,125,288,227,14,batter,43.4,78.82,4.86,,
Matiullah Khan,Death,1,5,4,0,batter,20.0,80.0,0.0,,
Meet Bhavsar,Death,87,53,22,14,batter,164.15,41.51,26.42,,
Meet Bhavsar,Middle,901,663,180,91,batter,135.9,27.15,13.73,,
Meet Bhavsar,Powerplay,655,536,232,95,batter,122.2,43.28,17.72,,
Mehboob Ali,Death,73,29,7,13,batter,251.72,24.14,44.83,,
Mehboob Ali,Middle,86,58,30,14,batter,148.28,51.72,24.14,,
Mehboob Ali,Powerplay,292,156,72,55,batter,187.18,46.15,35.26,,
Mehrab Hossain jnr,Death,86,183,117,5,batter,46.99,63.93,2.73,,
Mehrab Hossain jnr,Long-format,102,207,155,15,batter,49.28,74.88,7.25,,
Mehrab Hossain jnr,Middle,58,138,97,5,batter,42.03,70.29,3.62,,
Mehrab Hossain jnr,Powerplay,54,111,82,8,batter,48.65,73.87,7.21,,
Mehran Khan,Death,194,164,59,21,batter,118.29,35.98,12.8,,
Mehran Khan,Middle,133,149,74,14,batter,89.26,49.66,9.4,,
Mehran Khan,Powerplay,1,1,0,0,batter,100.0,0.0,0.0,,
Milind Kumar,Death,1056,993,425,116,batter,106.34,42.8,11.68,,
Milind Kumar,Middle,380,420,175,34,batter,90.48,41.67,8.1,,
Milind Kumar,Powerplay,48,38,12,6,batter,126.32,31.58,15.79,,
Mir Hamza,Long-format,51,182,156,5,batter,28.02,85.71,2.75,,
Mirza Ahsan,Death,82,36,3,10,batter,227.78,8.33,27.78,,
Mirza Ahsan,Middle,156,118,41,16,batter,132.2,34.75,13.56,,
Mirza Ahsan,Powerplay,55,43,20,10,batter,127.91,46.51,23.26,,
Mohamed Rishwan,Death,13,14,8,1,batter,92.86,57.14,7.14,,
Mohamed Rishwan,Middle,166,203,104,15,batter,81.77,51.23,7.39,,
Mohamed Rishwan,Powerplay,129,147,89,21,batter,87.76,60.54,14.29,,
Mohamed Shafeeq,Death,27,28,14,3,batter,96.43,50.0,10.71,,
Mohamed Shafeeq,Middle,0,1,1,0,batter,0.0,100.0,0.0,,
Mohameed Taiwo,Death,84,85,41,8,batter,98.82,48.24,9.41,,
Mohameed Taiwo,Middle,57,101,58,3,batter,56.44,57.43,2.97,,
Mohameed Taiwo,Powerplay,2,8,6,0,batter,25.0,75.0,0.0,,
Mohammad Ali,Death,1,3,2,0,batter,33.33,66.67,0.0,,
Mohammad Ali,Long-format,2,66,65,0,batter,3.03,98.48,0.0,,
Mohammad Boota,Death,221,262,141,23,batter,84.35,53.82,8.78,,
Mohammad Boota,Middle,70,74,35,8,batter,94.59,47.3,10.81,,
Mohammad Boota,Powerplay,1,2,1,0,batter,50.0,50.0,0.0,,
Mohammad Ghazanfar,Death,28,38,20,2,batter,73.68,52.63,5.26,,
Mohammad Ghazanfar,Middle,2,10,7,0,batter,20.0,70.0,0.0,,
Mohammad Haris,Death,76,66,28,9,batter,115.15,42.42,13.64,,
Mohammad Haris,Middle,243,172,53,28,batter,141.28,30.81,16.28,,
Mohammad Haris,Powerplay,225,160,73,37,batter,140.62,45.62,23.12,,
Mohammad Hasnain,Death,77,60,30,13,batter,128.33,50.0,21.67,,
Mohammad Iqbal,Middle,21,31,23,4,batter,67.74,74.19,12.9,,
Mohammad Iqbal,Powerplay,12,21,16,2,batter,57.14,76.19,9.52,,
Mohammad Khalil,Long-format,5,23,21,1,batter,21.74,91.3,4.35,,
Mohammad Khan Rafah,Death,4,5,3,1,batter,80.0,60.0,20.0,,
Mohammad Khan Rafah,Middle,106,73,34,13,batter,145.21,46.58,17.81,,
Mohammad Mithun,Death,522,594,282,52,batter,87.88,47.47,8.75,,
Mohammad Mithun,Long-format,333,749,560,35,batter,44.46,74.77,4.67,,
Mohammad Mithun,Middle,216,307,188,27,batter,70.36,61.24,8.79,,
Mohammad Mithun,Powerplay,92,144,90,11,batter,63.89,62.5,7.64,,
Mohammad Nadeem,Death,976,1276,674,93,batter,76.49,52.82,7.29,,
Mohammad Nadeem,Middle,524,646,287,34,batter,81.11,44.43,5.26,,
Mohammad Nadeem,Powerplay,77,103,59,7,batter,74.76,57.28,6.8,,
Mohammad Naim,Death,31,28,6,2,batter,110.71,21.43,7.14,,
Mohammad Naim,Long-format,24,102,89,1,batter,23.53,87.25,0.98,,
Mohammad Naim,Middle,371,352,120,32,batter,105.4,34.09,9.09,,
Mohammad Naim,Powerplay,493,521,269,66,batter,94.63,51.63,12.67,,
Mohammad Naveed,Death,365,329,171,50,batter,110.94,51.98,15.2,,
Mohammad Naveed,Middle,35,37,20,5,batter,94.59,54.05,13.51,,
Mohammad Naveed,Powerplay,37,26,15,7,batter,142.31,57.69,26.92,,
Mohammad Nawaz (3),Death,252,265,109,23,batter,95.09,41.13,8.68,,
Mohammad Nawaz (3),Long-format,50,157,126,4,batter,31.85,80.25,2.55,,
Mohammad Nawaz (3),Middle,2,10,7,0,batter,20.0,70.0,0.0,,
Mohammad Nawaz (3),Powerplay,7,9,6,1,batter,77.78,66.67,11.11,,
Mohammad Rizlan,Death,27,29,12,3,batter,93.1,41.38,10.34,,
Mohammad Rizlan,Middle,235,183,74,28,batter,128.42,40.44,15.3,,
Mohammad Rizlan,Powerplay,79,82,42,11,batter,96.34,51.22,13.41,,
Mohammad Saifuddin,Death,485,501,225,52,batter,96.81,44.91,10.38,,
Mohammad Saifuddin,Middle,135,146,65,13,batter,92.47,44.52,8.9,,
Mohammad Shahid,Long-format,57,80,58,11,batter,71.25,72.5,13.75,,
Mohammad Shahzad,Death,43,34,16,5,batter,126.47,47.06,14.71,,
Mohammad Shahzad,Middle,86,104,50,8,batter,82.69,48.08,7.69,,
Mohammad Shahzad,Powerplay,109,104,60,18,batter,104.81,57.69,17.31,,
Mohammad Sharif,Long-format,36,118,99,3,batter,30.51,83.9,2.54,,
Mohammad Talha,Death,0,1,1,0,batter,0.0,100.0,0.0,,
Mohammad Talha,Long-format,34,72,61,6,batter,47.22,84.72,8.33,,
Mohammed Alamgir,Death,44,24,6,6,batter,183.33,25.0,25.0,,
Mohammed Alamgir,Middle,22,30,19,4,batter,73.33,63.33,13.33,,
Mohammed Alamgir,Powerplay,1,11,10,0,batter,9.09,90.91,0.0,,
Mohammed Nadeem,Death,6,11,8,1,batter,54.55,72.73,9.09,,
Mohammed Nadeem,Middle,1,1,0,0,batter,100.0,0.0,0.0,,
Moin Khan,Death,273,313,134,24,batter,87.22,42.81,7.67,,
Moin Khan,Long-format,64,158,123,7,batter,40.51,77.85,4.43,,
Moniruzzaman,Powerplay,1,20,18,0,batter,5.0,90.0,0.0,,
Mosaddek Hossain,Death,644,694,334,72,batter,92.8,48.13,10.37,,
Mosaddek Hossain,Long-format,113,276,212,14,batter,40.94,76.81,5.07,,
Mosaddek Hossain,Middle,166,196,85,13,batter,84.69,43.37,6.63,,
Mosaddek Hossain,Powerplay,8,3,0,1,batter,266.67,0.0,33.33,,
Mosharraf Hossain,Death,22,61,41,0,batter,36.07,67.21,0.0,,
Mudassar Bukhari,Death,196,219,94,14,batter,89.5,42.92,6.39,,
Mudassar Bukhari,Middle,59,82,40,6,batter,71.95,48.78,7.32,,
Mudassar Bukhari,Powerplay,0,2,2,0,batter,0.0,100.0,0.0,,
Muhammad Ajmal,Death,7,7,3,1,batter,100.0,42.86,14.29,,
Muhammad Ajmal,Middle,30,37,20,3,batter,81.08,54.05,8.11,,
Muhammad Amir,Death,52,58,20,4,batter,89.66,34.48,6.9,,
Muhammad Amir,Middle,278,248,85,30,batter,112.1,34.27,12.1,,
Muhammad Amir,Powerplay,214,210,101,30,batter,101.9,48.1,14.29,,
Muhammad Farooq,Death,28,32,19,4,batter,87.5,59.38,12.5,,
Muhammad Farooq,Middle,0,3,3,0,batter,0.0,100.0,0.0,,
Muhammad Haziq Aiman,Death,1,1,0,0,batter,100.0,0.0,0.0,,
Muhammad Haziq Aiman,Middle,94,53,19,16,batter,177.36,35.85,30.19,,
Muhammad Haziq Aiman,Powerplay,230,151,69,34,batter,152.32,45.7,22.52,,
Muhammad Jabir,Death,4,21,16,0,batter,19.05,76.19,0.0,,
Muhammad Jawadullah,Death,26,36,23,3,batter,72.22,63.89,8.33,,
Muhammad Kashif,Death,66,26,7,10,batter,253.85,26.92,38.46,,
Muhammad Kashif,Middle,77,87,37,7,batter,88.51,42.53,8.05,,
Muhammad Kashif,Powerplay,32,31,17,4,batter,103.23,54.84,12.9,,
Muhammad Muneeb,Middle,268,214,73,34,batter,125.23,34.11,15.89,,
Muhammad Muneeb,Powerplay,364,296,146,61,batter,122.97,49.32,20.61,,
Muhammad Musa,Death,9,3,0,2,batter,300.0,0.0,66.67,,
Muhammad Musa,Long-format,16,17,11,3,batter,94.12,64.71,17.65,,
Muhammad Nadir,Death,92,100,51,11,batter,92.0,51.0,11.0,,
Muhammad Nadir,Middle,50,95,56,3,batter,52.63,58.95,3.16,,
Muhammad Nadir,Powerplay,6,2,1,1,batter,300.0,50.0,50.0,,
Muhammad Salman,Death,7,12,7,1,batter,58.33,58.33,8.33,,
Muhammad Saqlain,Middle,0,4,4,0,batter,0.0,100.0,0.0,,
Muhammad Tanveer,Death,312,143,42,47,batter,218.18,29.37,32.87,,
Muhammad Tanveer,Middle,846,684,237,96,batter,123.68,34.65,14.04,,
Muhammad Tanveer,Powerplay,137,157,98,21,batter,87.26,62.42,13.38,,
Muhammad Usman,Death,978,1111,583,113,batter,88.03,52.48,10.17,,
Muhammad Usman,Middle,778,746,329,88,batter,104.29,44.1,11.8,,
Muhammad Usman,Powerplay,90,94,48,12,batter,95.74,51.06,12.77,,
Muhammad Usman (3),Death,23,13,1,2,batter,176.92,7.69,15.38,,
Muhammad Usman (3),Middle,6,5,0,0,batter,120.0,0.0,0.0,,
Muhammad Wafiq,Death,59,75,40,6,batter,78.67,53.33,8.0,,
Muhammad Wafiq,Middle,7,5,3,1,batter,140.0,60.0,20.0,,
Muhammad Younis,Middle,21,26,13,2,batter,80.77,50.0,7.69,,
Muhammad Younis,Powerplay,126,113,54,18,batter,111.5,47.79,15.93,,
Muhammad Zohaib,Death,6,4,1,1,batter,150.0,25.0,25.0,,
Muhammad Zohaib,Middle,84,101,38,4,batter,83.17,37.62,3.96,,
Muhammad Zohaib,Powerplay,174,156,78,27,batter,111.54,50.0,17.31,,
Mujeeb-ur-Rehman,Death,49,57,22,4,batter,85.96,38.6,7.02,,
Mujeeb-ur-Rehman,Middle,68,68,20,6,batter,100.0,29.41,8.82,,
Mujeeb-ur-Rehman,Powerplay,1,2,1,0,batter,50.0,50.0,0.0,,
Mujibur Ali,Death,71,96,50,8,batter,73.96,52.08,8.33,,
Mujibur Ali,Middle,79,139,78,5,batter,56.83,56.12,3.6,,
Mujibur Ali,Powerplay,12,28,22,2,batter,42.86,78.57,7.14,,
Mukesh Kumar,Death,15,19,14,3,batter,78.95,73.68,15.79,,
Mukesh Kumar,Long-format,0,6,6,0,batter,0.0,100.0,0.0,,
Mukesh Kumar,Middle,0,1,1,0,batter,0.0,100.0,0.0,,
Munir Dar,Death,33,23,12,7,batter,143.48,52.17,30.43,,
Munir Dar,Middle,21,20,4,1,batter,105.0,20.0,5.0,,
Musa Ahmed,Death,170,232,135,19,batter,73.28,58.19,8.19,,
Musa Ahmed,Middle,51,109,71,2,batter,46.79,65.14,1.83,,
Musa Ahmed,Powerplay,17,30,22,2,batter,56.67,73.33,6.67,,
Musa Shaheen,Death,22,31,11,0,batter,70.97,35.48,0.0,,
Musa Shaheen,Middle,96,101,42,8,batter,95.05,41.58,7.92,,
Musa Shaheen,Powerplay,82,67,31,10,batter,122.39,46.27,14.93,,
Mushfiqur Rahman,Death,178,338,214,17,batter,52.66,63.31,5.03,,
Mushfiqur Rahman,Long-format,155,473,390,18,batter,32.77,82.45,3.81,,
Mushfiqur Rahman,Middle,25,62,46,1,batter,40.32,74.19,1.61,,
Mushtaq Ahmed,Long-format,20,55,44,2,batter,36.36,80.0,3.64,,
Muslim Yar,Death,96,82,34,10,batter,117.07,41.46,12.2,,
Muslim Yar,Middle,150,119,51,20,batter,126.05,42.86,16.81,,
Muslim Yar,Powerplay,15,13,4,1,batter,115.38,30.77,7.69,,
N Boje,Death,182,178,75,20,batter,102.25,42.13,11.24,,
N Boje,Long-format,566,968,726,93,batter,58.47,75.0,9.61,,
N Boje,Middle,33,33,17,5,batter,100.0,51.52,15.15,,
N Burger,Death,44,103,67,2,batter,42.72,65.05,1.94,,
N Burger,Long-format,33,113,95,4,batter,29.2,84.07,3.54,,
N Burger,Middle,5,10,5,0,batter,50.0,50.0,0.0,,
N Davin,Death,18,15,5,2,batter,120.0,33.33,13.33,,
N Davin,Middle,364,298,111,41,batter,122.15,37.25,13.76,,
N Davin,Powerplay,786,621,308,121,batter,126.57,49.6,19.48,,
N Deonarine,Death,411,556,293,36,batter,73.92,52.7,6.47,,
N Deonarine,Long-format,612,1461,1134,70,batter,41.89,77.62,4.79,,
N Deonarine,Middle,153,281,192,18,batter,54.45,68.33,6.41,,
N Deonarine,Powerplay,37,68,50,5,batter,54.41,73.53,7.35,,
N Dutta,Death,119,147,67,10,batter,80.95,45.58,6.8,,
N Dutta,Middle,31,23,9,4,batter,134.78,39.13,17.39,,
N Gnanapragasam,Death,1,5,4,0,batter,20.0,80.0,0.0,,
N Hussain,Death,145,201,95,8,batter,72.14,47.26,3.98,,
N Hussain,Long-format,711,1674,1326,92,batter,42.47,79.21,5.5,,
N Hussain,Middle,68,114,74,7,batter,59.65,64.91,6.14,,
N Hussain,Powerplay,0,4,4,0,batter,0.0,100.0,0.0,,
N M'shangwe,Death,42,46,32,6,batter,91.3,69.57,13.04,,
N M'shangwe,Long-format,8,18,16,2,batter,44.44,88.89,11.11,,
N Madziva,Death,107,162,101,11,batter,66.05,62.35,6.79,,
N Madziva,Middle,10,20,9,0,batter,50.0,45.0,0.0,,
N Mokoena,Death,19,17,10,3,batter,111.76,58.82,17.65,,
N Mokoena,Middle,7,4,2,1,batter,175.0,50.0,25.0,,
N Ncube,Long-format,17,23,15,1,batter,73.91,65.22,4.35,,
N Nipiko,Death,119,80,25,12,batter,148.75,31.25,15.0,,
